direction,pips,usd,result,open,close,score,confidence,cum
BUY,94.0,9.4,TRAIL,2025-10-08 01:00:00+00:00,2025-10-08 02:00:00+00:00,28.0,0.8957,48276.0
BUY,121.0,12.1,TRAIL,2025-10-08 03:00:00+00:00,2025-10-08 04:00:00+00:00,19.0,0.7166,48397.0
BUY,63.0,6.3,TRAIL,2025-10-08 06:00:00+00:00,2025-10-08 07:00:00+00:00,26.2,0.8957,48460.0
BUY,-32.0,-3.2,SL,2025-10-08 09:00:00+00:00,2025-10-08 10:00:00+00:00,23.0,0.8674,48428.0
BUY,76.0,7.6,TRAIL,2025-10-08 11:00:00+00:00,2025-10-08 12:00:00+00:00,26.2,0.8957,48504.0
BUY,39.0,3.9,TRAIL,2025-10-08 18:00:00+00:00,2025-10-08 19:00:00+00:00,18.3,0.6832,48543.0
BUY,28.0,2.8,TRAIL,2025-10-08 20:00:00+00:00,2025-10-08 22:00:00+00:00,22.4,0.9032,48571.0
BUY,34.0,3.4,TRAIL,2025-10-09 04:00:00+00:00,2025-10-09 05:00:00+00:00,24.1,0.912,48605.0
BUY,38.0,3.8,TRAIL,2025-10-09 12:00:00+00:00,2025-10-09 13:00:00+00:00,22.2,0.8303,48643.0
BUY,41.0,4.1,TRAIL,2025-10-09 16:00:00+00:00,2025-10-09 17:00:00+00:00,29.6,0.9183,48684.0
BUY,240.0,24.0,TRAIL,2025-10-09 18:00:00+00:00,2025-10-09 19:00:00+00:00,34.2,0.8957,48924.0
SELL,-32.0,-3.2,SL,2025-10-10 01:00:00+00:00,2025-10-10 02:00:00+00:00,-20.2,0.7618,48892.0
BUY,219.0,21.9,TRAIL,2025-10-10 18:00:00+00:00,2025-10-10 19:00:00+00:00,29.6,0.95,49111.0
BUY,50.0,5.0,TRAIL,2025-10-13 03:00:00+00:00,2025-10-13 04:00:00+00:00,18.2,0.678,49161.0
BUY,76.0,7.6,TRAIL,2025-10-13 07:00:00+00:00,2025-10-13 08:00:00+00:00,19.5,0.728,49237.0
BUY,61.0,6.1,TRAIL,2025-10-13 09:00:00+00:00,2025-10-13 10:00:00+00:00,20.8,0.7845,49298.0
BUY,112.0,11.2,TRAIL,2025-10-13 11:00:00+00:00,2025-10-13 12:00:00+00:00,29.4,0.8957,49410.0
BUY,93.0,9.3,TRAIL,2025-10-13 13:00:00+00:00,2025-10-13 14:00:00+00:00,23.0,0.8674,49503.0
BUY,112.0,11.2,TRAIL,2025-10-13 15:00:00+00:00,2025-10-13 16:00:00+00:00,23.0,0.8674,49615.0
BUY,29.0,2.9,TRAIL,2025-10-13 17:00:00+00:00,2025-10-13 18:00:00+00:00,22.2,0.8584,49644.0
BUY,40.0,4.0,TRAIL,2025-10-13 19:00:00+00:00,2025-10-13 20:00:00+00:00,31.0,0.95,49684.0
BUY,146.0,14.6,TRAIL,2025-10-13 22:00:00+00:00,2025-10-13 23:00:00+00:00,23.0,0.9368,49830.0
BUY,250.0,25.0,TRAIL,2025-10-14 00:00:00+00:00,2025-10-14 01:00:00+00:00,19.0,0.7739,50080.0
BUY,-1.0,-0.1,BE,2025-10-14 08:00:00+00:00,2025-10-14 09:00:00+00:00,22.0,0.8213,50079.0
BUY,52.0,5.2,TRAIL,2025-10-14 10:00:00+00:00,2025-10-14 11:00:00+00:00,21.3,0.8834,50131.0
BUY,70.0,7.0,TRAIL,2025-10-14 23:00:00+00:00,2025-10-15 00:00:00+00:00,20.5,0.7646,50201.0
BUY,130.0,13.0,TRAIL,2025-10-15 05:00:00+00:00,2025-10-15 06:00:00+00:00,19.7,0.7355,50331.0
BUY,88.0,8.8,TRAIL,2025-10-15 07:00:00+00:00,2025-10-15 08:00:00+00:00,20.9,0.7882,50419.0
BUY,139.0,13.9,TRAIL,2025-10-15 09:00:00+00:00,2025-10-15 10:00:00+00:00,35.7,0.9183,50558.0
BUY,32.0,3.2,TRAIL,2025-10-15 11:00:00+00:00,2025-10-15 12:00:00+00:00,27.7,0.8957,50590.0
BUY,100.0,10.0,TRAIL,2025-10-16 06:00:00+00:00,2025-10-16 07:00:00+00:00,18.0,0.6912,50690.0
BUY,37.0,3.7,TRAIL,2025-10-16 10:00:00+00:00,2025-10-16 11:00:00+00:00,20.3,0.7586,50727.0
BUY,202.0,20.2,TRAIL,2025-10-16 13:00:00+00:00,2025-10-16 14:00:00+00:00,25.2,0.912,50929.0
BUY,39.0,3.9,TRAIL,2025-10-17 00:00:00+00:00,2025-10-17 01:00:00+00:00,19.0,0.7166,50968.0
BUY,219.0,21.9,TRAIL,2025-10-17 02:00:00+00:00,2025-10-17 03:00:00+00:00,42.0,0.9229,51187.0
BUY,-1.0,-0.1,BE,2025-10-17 04:00:00+00:00,2025-10-17 05:00:00+00:00,23.0,0.8674,51186.0
BUY,-1.0,-0.1,BE,2025-10-17 06:00:00+00:00,2025-10-17 07:00:00+00:00,33.4,0.8957,51185.0
BUY,98.0,9.8,TRAIL,2025-10-17 14:00:00+00:00,2025-10-17 15:00:00+00:00,22.8,0.8755,51283.0
BUY,230.0,23.0,TRAIL,2025-10-17 16:00:00+00:00,2025-10-17 17:00:00+00:00,21.3,0.8033,51513.0
BUY,25.0,2.5,TRAIL,2025-10-20 03:00:00+00:00,2025-10-20 04:00:00+00:00,20.5,0.7544,51538.0
BUY,487.0,48.7,TRAIL,2025-10-20 11:00:00+00:00,2025-10-20 12:00:00+00:00,22.6,0.9112,52025.0
BUY,329.0,32.9,TRAIL,2025-10-20 13:00:00+00:00,2025-10-20 14:00:00+00:00,28.7,0.9183,52354.0
BUY,-1.0,-0.1,BE,2025-10-20 15:00:00+00:00,2025-10-20 16:00:00+00:00,19.6,0.7168,52353.0
BUY,154.0,15.4,TRAIL,2025-10-20 17:00:00+00:00,2025-10-20 18:00:00+00:00,30.0,0.8957,52507.0
BUY,-1.0,-0.1,BE,2025-10-20 19:00:00+00:00,2025-10-20 20:00:00+00:00,27.3,0.8957,52506.0
BUY,32.0,3.2,TRAIL,2025-10-20 22:00:00+00:00,2025-10-20 23:00:00+00:00,30.4,0.8957,52538.0
BUY,28.0,2.8,TRAIL,2025-10-21 00:00:00+00:00,2025-10-21 01:00:00+00:00,30.9,0.8957,52566.0
BUY,112.0,11.2,TRAIL,2025-10-21 02:00:00+00:00,2025-10-21 03:00:00+00:00,37.3,0.95,52678.0
BUY,-1.0,-0.1,BE,2025-10-21 04:00:00+00:00,2025-10-21 05:00:00+00:00,21.9,0.841,52677.0
BUY,-32.0,-3.2,SL,2025-10-21 06:00:00+00:00,2025-10-21 07:00:00+00:00,27.3,0.912,52645.0
BUY,-1.0,-0.1,BE,2025-10-21 09:00:00+00:00,2025-10-21 10:00:00+00:00,23.6,0.95,52644.0
BUY,29.0,2.9,TRAIL,2025-10-21 11:00:00+00:00,2025-10-21 12:00:00+00:00,19.4,0.7317,52673.0
SELL,86.0,8.6,TRAIL,2025-10-24 01:00:00+00:00,2025-10-24 02:00:00+00:00,-29.8,0.95,52759.0
SELL,-1.0,-0.1,BE,2025-10-24 12:00:00+00:00,2025-10-24 13:00:00+00:00,-19.6,0.784,52758.0
SELL,52.0,5.2,TRAIL,2025-10-26 23:00:00+00:00,2025-10-27 00:00:00+00:00,-21.9,0.8417,52810.0
SELL,106.0,10.6,TRAIL,2025-10-27 01:00:00+00:00,2025-10-27 02:00:00+00:00,-19.6,0.784,52916.0
SELL,132.0,13.2,TRAIL,2025-10-27 06:00:00+00:00,2025-10-27 07:00:00+00:00,-19.6,0.784,53048.0
SELL,216.0,21.6,TRAIL,2025-10-27 10:00:00+00:00,2025-10-27 11:00:00+00:00,-22.6,0.8523,53264.0
SELL,320.0,32.0,TRAIL,2025-10-27 12:00:00+00:00,2025-10-27 13:00:00+00:00,-20.4,0.7888,53584.0
SELL,48.0,4.8,TRAIL,2025-10-27 15:00:00+00:00,2025-10-27 16:00:00+00:00,-20.0,0.7543,53632.0
SELL,84.0,8.4,TRAIL,2025-10-27 17:00:00+00:00,2025-10-27 18:00:00+00:00,-31.8,0.9183,53716.0
SELL,106.0,10.6,TRAIL,2025-10-27 19:00:00+00:00,2025-10-27 20:00:00+00:00,-25.0,0.8957,53822.0
SELL,61.0,6.1,TRAIL,2025-10-27 22:00:00+00:00,2025-10-27 23:00:00+00:00,-21.5,0.8109,53883.0
SELL,281.0,28.1,TRAIL,2025-10-28 01:00:00+00:00,2025-10-28 02:00:00+00:00,-19.5,0.7488,54164.0
SELL,261.0,26.1,TRAIL,2025-10-28 05:00:00+00:00,2025-10-28 06:00:00+00:00,-30.0,0.95,54425.0
SELL,140.0,14.0,TRAIL,2025-10-28 10:00:00+00:00,2025-10-28 11:00:00+00:00,-29.1,0.9183,54565.0
SELL,-32.0,-3.2,SL,2025-10-28 12:00:00+00:00,2025-10-28 13:00:00+00:00,-24.3,0.8957,54533.0
SELL,100.0,10.0,TRAIL,2025-10-28 19:00:00+00:00,2025-10-28 20:00:00+00:00,-19.5,0.728,54633.0
SELL,44.0,4.4,TRAIL,2025-10-28 23:00:00+00:00,2025-10-29 00:00:00+00:00,-19.5,0.728,54677.0
SELL,289.0,28.9,TRAIL,2025-10-29 01:00:00+00:00,2025-10-29 02:00:00+00:00,-22.8,0.9193,54966.0
SELL,-32.0,-3.2,SL,2025-10-29 07:00:00+00:00,2025-10-29 08:00:00+00:00,-29.6,0.95,54934.0
SELL,59.0,5.9,TRAIL,2025-10-29 09:00:00+00:00,2025-10-29 10:00:00+00:00,-20.5,0.835,54993.0
SELL,413.0,41.3,TRAIL,2025-10-29 18:00:00+00:00,2025-10-29 19:00:00+00:00,-23.6,0.944,55406.0
SELL,-1.0,-0.1,BE,2025-10-29 22:00:00+00:00,2025-10-29 23:00:00+00:00,-20.7,0.7807,55405.0
SELL,41.0,4.1,TRAIL,2025-10-30 00:00:00+00:00,2025-10-30 01:00:00+00:00,-32.5,0.95,55446.0
SELL,57.0,5.7,TRAIL,2025-10-30 02:00:00+00:00,2025-10-30 03:00:00+00:00,-24.4,0.8957,55503.0
SELL,250.0,25.0,TRAIL,2025-10-30 04:00:00+00:00,2025-10-30 05:00:00+00:00,-34.4,0.95,55753.0
SELL,-32.0,-3.2,SL,2025-10-30 07:00:00+00:00,2025-10-30 08:00:00+00:00,-27.4,0.9183,55721.0
BUY,133.0,13.3,TRAIL,2025-10-31 00:00:00+00:00,2025-10-31 01:00:00+00:00,18.1,0.695,55854.0
BUY,-1.0,-0.1,BE,2025-10-31 02:00:00+00:00,2025-10-31 03:00:00+00:00,18.8,0.7219,55853.0
BUY,40.0,4.0,TRAIL,2025-11-03 05:00:00+00:00,2025-11-03 06:00:00+00:00,18.0,0.6912,55893.0
SELL,95.0,9.5,TRAIL,2025-11-04 03:00:00+00:00,2025-11-04 04:00:00+00:00,-24.5,0.95,55988.0
SELL,-1.0,-0.1,BE,2025-11-04 06:00:00+00:00,2025-11-04 07:00:00+00:00,-24.5,0.9183,55987.0
SELL,55.0,5.5,TRAIL,2025-11-04 08:00:00+00:00,2025-11-04 09:00:00+00:00,-32.8,0.95,56042.0
SELL,116.0,11.6,TRAIL,2025-11-04 12:00:00+00:00,2025-11-04 13:00:00+00:00,-30.8,0.9183,56158.0
SELL,-32.0,-3.2,SL,2025-11-04 15:00:00+00:00,2025-11-04 16:00:00+00:00,-18.4,0.6869,56126.0
SELL,224.0,22.4,TRAIL,2025-11-04 17:00:00+00:00,2025-11-04 18:00:00+00:00,-39.6,0.9229,56350.0
SELL,-1.0,-0.1,BE,2025-11-04 21:00:00+00:00,2025-11-04 23:00:00+00:00,-22.8,0.8599,56349.0
SELL,42.0,4.2,TRAIL,2025-11-05 00:00:00+00:00,2025-11-05 01:00:00+00:00,-21.3,0.8033,56391.0
SELL,-1.0,-0.1,BE,2025-11-05 02:00:00+00:00,2025-11-05 03:00:00+00:00,-34.5,0.95,56390.0
SELL,58.0,5.8,TRAIL,2025-11-05 04:00:00+00:00,2025-11-05 05:00:00+00:00,-19.5,0.728,56448.0
SELL,21.0,2.1,TRAIL,2025-11-05 06:00:00+00:00,2025-11-05 07:00:00+00:00,-23.5,0.8773,56469.0
SELL,156.0,15.6,TRAIL,2025-11-05 09:00:00+00:00,2025-11-05 10:00:00+00:00,-23.5,0.8773,56625.0
SELL,48.0,4.8,TRAIL,2025-11-06 19:00:00+00:00,2025-11-06 20:00:00+00:00,-20.7,0.7949,56673.0
BUY,114.0,11.4,TRAIL,2025-11-09 23:00:00+00:00,2025-11-10 00:00:00+00:00,20.6,0.8527,56787.0
BUY,77.0,7.7,TRAIL,2025-11-10 12:00:00+00:00,2025-11-10 13:00:00+00:00,23.0,0.8674,56864.0
BUY,97.0,9.7,TRAIL,2025-11-10 14:00:00+00:00,2025-11-10 15:00:00+00:00,33.2,0.9183,56961.0
BUY,63.0,6.3,TRAIL,2025-11-10 16:00:00+00:00,2025-11-10 17:00:00+00:00,23.0,0.8674,57024.0
BUY,48.0,4.8,TRAIL,2025-11-10 18:00:00+00:00,2025-11-10 19:00:00+00:00,23.0,0.8674,57072.0
BUY,40.0,4.0,TRAIL,2025-11-10 20:00:00+00:00,2025-11-10 21:00:00+00:00,22.2,0.8373,57112.0
BUY,121.0,12.1,TRAIL,2025-11-10 23:00:00+00:00,2025-11-11 00:00:00+00:00,23.0,0.9368,57233.0
BUY,89.0,8.9,TRAIL,2025-11-11 02:00:00+00:00,2025-11-11 03:00:00+00:00,26.2,0.95,57322.0
BUY,-1.0,-0.1,BE,2025-11-11 04:00:00+00:00,2025-11-11 05:00:00+00:00,19.0,0.7166,57321.0
BUY,22.0,2.2,TRAIL,2025-11-11 06:00:00+00:00,2025-11-11 07:00:00+00:00,18.4,0.6869,57343.0
BUY,89.0,8.9,TRAIL,2025-11-11 08:00:00+00:00,2025-11-11 09:00:00+00:00,24.8,0.95,57432.0
BUY,-32.0,-3.2,SL,2025-11-11 14:00:00+00:00,2025-11-11 15:00:00+00:00,19.7,0.7943,57400.0
BUY,-1.0,-0.1,BE,2025-11-11 20:00:00+00:00,2025-11-11 21:00:00+00:00,19.1,0.7029,57399.0
BUY,-1.0,-0.1,BE,2025-11-11 23:00:00+00:00,2025-11-12 00:00:00+00:00,20.1,0.7351,57398.0
BUY,-1.0,-0.1,BE,2025-11-12 12:00:00+00:00,2025-11-12 13:00:00+00:00,37.8,0.95,57397.0
BUY,484.0,48.4,TRAIL,2025-11-12 14:00:00+00:00,2025-11-12 15:00:00+00:00,20.4,0.846,57881.0
BUY,54.0,5.4,TRAIL,2025-11-12 20:00:00+00:00,2025-11-12 21:00:00+00:00,23.0,0.8674,57935.0
BUY,157.0,15.7,TRAIL,2025-11-12 23:00:00+00:00,2025-11-13 00:00:00+00:00,29.2,0.9183,58092.0
BUY,28.0,2.8,TRAIL,2025-11-13 01:00:00+00:00,2025-11-13 02:00:00+00:00,28.8,0.8957,58120.0
BUY,59.0,5.9,TRAIL,2025-11-13 03:00:00+00:00,2025-11-13 04:00:00+00:00,34.3,0.8957,58179.0
BUY,-32.0,-3.2,SL,2025-11-13 05:00:00+00:00,2025-11-13 06:00:00+00:00,25.8,0.8957,58147.0
BUY,185.0,18.5,TRAIL,2025-11-13 07:00:00+00:00,2025-11-13 08:00:00+00:00,29.0,0.8957,58332.0
BUY,61.0,6.1,TRAIL,2025-11-13 09:00:00+00:00,2025-11-13 10:00:00+00:00,19.0,0.7166,58393.0
BUY,138.0,13.8,TRAIL,2025-11-13 11:00:00+00:00,2025-11-13 12:00:00+00:00,29.2,0.95,58531.0
BUY,-32.0,-3.2,SL,2025-11-13 13:00:00+00:00,2025-11-13 14:00:00+00:00,26.3,0.95,58499.0
BUY,80.0,8.0,TRAIL,2025-11-13 15:00:00+00:00,2025-11-13 16:00:00+00:00,20.5,0.8148,58579.0
BUY,66.0,6.6,TRAIL,2025-11-14 11:00:00+00:00,2025-11-14 12:00:00+00:00,30.5,0.95,58645.0
SELL,93.0,9.3,TRAIL,2025-11-14 18:00:00+00:00,2025-11-14 19:00:00+00:00,-19.7,0.743,58738.0
SELL,82.0,8.2,TRAIL,2025-11-17 23:00:00+00:00,2025-11-18 00:00:00+00:00,-25.0,0.8957,58820.0
SELL,73.0,7.3,TRAIL,2025-11-18 01:00:00+00:00,2025-11-18 02:00:00+00:00,-21.5,0.8027,58893.0
SELL,21.0,2.1,TRAIL,2025-11-18 04:00:00+00:00,2025-11-18 05:00:00+00:00,-21.0,0.792,58914.0
SELL,97.0,9.7,TRAIL,2025-11-18 06:00:00+00:00,2025-11-18 07:00:00+00:00,-25.3,0.8957,59011.0
SELL,-32.0,-3.2,SL,2025-11-18 12:00:00+00:00,2025-11-18 13:00:00+00:00,-27.5,0.9183,58979.0
SELL,119.0,11.9,TRAIL,2025-11-18 15:00:00+00:00,2025-11-18 16:00:00+00:00,-23.5,0.8773,59098.0
SELL,74.0,7.4,TRAIL,2025-11-18 17:00:00+00:00,2025-11-18 18:00:00+00:00,-19.3,0.7205,59172.0
SELL,203.0,20.3,TRAIL,2025-11-20 07:00:00+00:00,2025-11-20 08:00:00+00:00,-39.3,0.95,59375.0
SELL,42.0,4.2,TRAIL,2025-11-20 09:00:00+00:00,2025-11-20 10:00:00+00:00,-24.9,0.9183,59417.0
SELL,-32.0,-3.2,SL,2025-11-20 11:00:00+00:00,2025-11-20 12:00:00+00:00,-34.5,0.95,59385.0
SELL,248.0,24.8,TRAIL,2025-11-20 15:00:00+00:00,2025-11-20 16:00:00+00:00,-27.5,0.95,59633.0
SELL,80.0,8.0,TRAIL,2025-11-20 17:00:00+00:00,2025-11-20 18:00:00+00:00,-26.5,0.9183,59713.0
SELL,34.0,3.4,TRAIL,2025-11-20 21:00:00+00:00,2025-11-20 23:00:00+00:00,-21.3,0.8588,59747.0
SELL,63.0,6.3,TRAIL,2025-11-21 02:00:00+00:00,2025-11-21 03:00:00+00:00,-23.6,0.95,59810.0
SELL,175.0,17.5,TRAIL,2025-11-21 09:00:00+00:00,2025-11-21 10:00:00+00:00,-19.6,0.784,59985.0
SELL,-1.0,-0.1,BE,2025-11-21 11:00:00+00:00,2025-11-21 12:00:00+00:00,-19.6,0.784,59984.0
SELL,27.0,2.7,TRAIL,2025-11-24 01:00:00+00:00,2025-11-24 02:00:00+00:00,-20.4,0.7834,60011.0
SELL,-32.0,-3.2,SL,2025-11-24 07:00:00+00:00,2025-11-24 08:00:00+00:00,-19.6,0.784,59979.0
BUY,100.0,10.0,TRAIL,2025-11-25 04:00:00+00:00,2025-11-25 05:00:00+00:00,30.3,0.8957,60079.0
BUY,29.0,2.9,TRAIL,2025-11-25 06:00:00+00:00,2025-11-25 07:00:00+00:00,28.9,0.8957,60108.0
BUY,98.0,9.8,TRAIL,2025-11-25 09:00:00+00:00,2025-11-25 10:00:00+00:00,18.8,0.6875,60206.0
BUY,41.0,4.1,TRAIL,2025-11-25 11:00:00+00:00,2025-11-25 12:00:00+00:00,30.2,0.8957,60247.0
BUY,-32.0,-3.2,SL,2025-11-25 13:00:00+00:00,2025-11-25 14:00:00+00:00,27.8,0.9381,60215.0
BUY,39.0,3.9,TRAIL,2025-11-25 17:00:00+00:00,2025-11-25 18:00:00+00:00,20.5,0.8266,60254.0
BUY,406.0,40.6,TRAIL,2025-11-25 19:00:00+00:00,2025-11-25 20:00:00+00:00,20.5,0.7544,60660.0
BUY,-32.0,-3.2,SL,2025-11-25 21:00:00+00:00,2025-11-25 23:00:00+00:00,20.5,0.7653,60628.0
BUY,91.0,9.1,TRAIL,2025-11-26 00:00:00+00:00,2025-11-26 01:00:00+00:00,23.7,0.8848,60719.0
BUY,68.0,6.8,TRAIL,2025-11-26 02:00:00+00:00,2025-11-26 03:00:00+00:00,36.6,0.8957,60787.0
BUY,55.0,5.5,TRAIL,2025-11-26 04:00:00+00:00,2025-11-26 05:00:00+00:00,31.1,0.8957,60842.0
BUY,95.0,9.5,TRAIL,2025-11-26 06:00:00+00:00,2025-11-26 07:00:00+00:00,42.7,0.95,60937.0
BUY,22.0,2.2,TRAIL,2025-11-26 08:00:00+00:00,2025-11-26 09:00:00+00:00,35.5,0.9183,60959.0
BUY,-1.0,-0.1,BE,2025-11-26 11:00:00+00:00,2025-11-26 12:00:00+00:00,21.4,0.7826,60958.0
BUY,27.0,2.7,TRAIL,2025-11-26 13:00:00+00:00,2025-11-26 14:00:00+00:00,24.5,0.912,60985.0
BUY,-1.0,-0.1,BE,2025-11-26 15:00:00+00:00,2025-11-26 16:00:00+00:00,25.3,0.8867,60984.0
BUY,36.0,3.6,TRAIL,2025-11-26 17:00:00+00:00,2025-11-26 18:00:00+00:00,20.4,0.8225,61020.0
BUY,31.0,3.1,TRAIL,2025-11-26 19:00:00+00:00,2025-11-26 20:00:00+00:00,18.8,0.758,61051.0
BUY,35.0,3.5,TRAIL,2025-11-26 21:00:00+00:00,2025-11-26 23:00:00+00:00,18.1,0.7298,61086.0
BUY,44.0,4.4,TRAIL,2025-11-27 02:00:00+00:00,2025-11-27 03:00:00+00:00,19.0,0.7781,61130.0
BUY,-32.0,-3.2,SL,2025-12-01 02:00:00+00:00,2025-12-01 03:00:00+00:00,22.2,0.8373,61098.0
BUY,-32.0,-3.2,SL,2025-12-01 04:00:00+00:00,2025-12-01 05:00:00+00:00,23.0,0.8674,61066.0
BUY,89.0,8.9,TRAIL,2025-12-01 06:00:00+00:00,2025-12-01 07:00:00+00:00,32.6,0.8957,61155.0
BUY,190.0,19.0,TRAIL,2025-12-02 10:00:00+00:00,2025-12-02 11:00:00+00:00,20.0,0.7467,61345.0
BUY,-1.0,-0.1,BE,2025-12-02 20:00:00+00:00,2025-12-02 21:00:00+00:00,27.7,0.912,61344.0
BUY,84.0,8.4,TRAIL,2025-12-03 00:00:00+00:00,2025-12-03 01:00:00+00:00,22.7,0.8717,61428.0
BUY,-32.0,-3.2,SL,2025-12-03 02:00:00+00:00,2025-12-03 03:00:00+00:00,18.7,0.6981,61396.0
BUY,-1.0,-0.1,BE,2025-12-03 06:00:00+00:00,2025-12-03 07:00:00+00:00,19.5,0.7488,61395.0
BUY,244.0,24.4,TRAIL,2025-12-03 12:00:00+00:00,2025-12-03 13:00:00+00:00,24.5,0.95,61639.0
BUY,79.0,7.9,TRAIL,2025-12-03 15:00:00+00:00,2025-12-03 16:00:00+00:00,19.5,0.8087,61718.0
BUY,-32.0,-3.2,SL,2025-12-03 17:00:00+00:00,2025-12-03 18:00:00+00:00,23.5,0.9475,61686.0
SELL,284.0,28.4,TRAIL,2025-12-04 08:00:00+00:00,2025-12-04 09:00:00+00:00,-19.3,0.7463,61970.0
SELL,39.0,3.9,TRAIL,2025-12-04 12:00:00+00:00,2025-12-04 13:00:00+00:00,-21.1,0.8102,62009.0
BUY,53.0,5.3,TRAIL,2025-12-05 11:00:00+00:00,2025-12-05 12:00:00+00:00,18.1,0.7149,62062.0
SELL,19.0,1.9,TRAIL,2025-12-08 04:00:00+00:00,2025-12-08 05:00:00+00:00,-27.3,0.9183,62081.0
SELL,55.0,5.5,TRAIL,2025-12-08 08:00:00+00:00,2025-12-08 09:00:00+00:00,-18.5,0.7153,62136.0
SELL,283.0,28.3,TRAIL,2025-12-08 10:00:00+00:00,2025-12-08 11:00:00+00:00,-19.3,0.7463,62419.0
SELL,344.0,34.4,TRAIL,2025-12-08 13:00:00+00:00,2025-12-08 14:00:00+00:00,-24.3,0.95,62763.0
SELL,19.0,1.9,TRAIL,2025-12-08 18:00:00+00:00,2025-12-08 19:00:00+00:00,-25.2,0.8957,62782.0
SELL,-1.0,-0.1,BE,2025-12-09 00:00:00+00:00,2025-12-09 01:00:00+00:00,-22.5,0.87,62781.0
BUY,35.0,3.5,TRAIL,2025-12-09 21:00:00+00:00,2025-12-09 23:00:00+00:00,23.6,0.944,62816.0
BUY,89.0,8.9,TRAIL,2025-12-10 00:00:00+00:00,2025-12-10 01:00:00+00:00,19.8,0.7904,62905.0
BUY,-32.0,-3.2,SL,2025-12-10 02:00:00+00:00,2025-12-10 03:00:00+00:00,18.7,0.6989,62873.0
BUY,55.0,5.5,TRAIL,2025-12-10 04:00:00+00:00,2025-12-10 05:00:00+00:00,20.4,0.7752,62928.0
BUY,-1.0,-0.1,BE,2025-12-10 08:00:00+00:00,2025-12-10 09:00:00+00:00,19.6,0.8129,62927.0
BUY,-1.0,-0.1,BE,2025-12-11 01:00:00+00:00,2025-12-11 02:00:00+00:00,23.1,0.8712,62926.0
BUY,-1.0,-0.1,BE,2025-12-11 03:00:00+00:00,2025-12-11 04:00:00+00:00,37.4,0.95,62925.0
BUY,34.0,3.4,TRAIL,2025-12-11 06:00:00+00:00,2025-12-11 07:00:00+00:00,30.5,0.9183,62959.0
BUY,36.0,3.6,TRAIL,2025-12-11 08:00:00+00:00,2025-12-11 09:00:00+00:00,22.9,0.8794,62995.0
BUY,87.0,8.7,TRAIL,2025-12-11 11:00:00+00:00,2025-12-11 12:00:00+00:00,21.7,0.8101,63082.0
BUY,321.0,32.1,TRAIL,2025-12-11 14:00:00+00:00,2025-12-11 15:00:00+00:00,25.9,0.912,63403.0
BUY,-1.0,-0.1,BE,2025-12-11 19:00:00+00:00,2025-12-11 20:00:00+00:00,21.1,0.7958,63402.0
BUY,26.0,2.6,TRAIL,2025-12-11 21:00:00+00:00,2025-12-11 23:00:00+00:00,22.9,0.8637,63428.0
BUY,62.0,6.2,TRAIL,2025-12-12 00:00:00+00:00,2025-12-12 01:00:00+00:00,34.3,0.9183,63490.0
BUY,30.0,3.0,TRAIL,2025-12-12 02:00:00+00:00,2025-12-12 03:00:00+00:00,30.3,0.8957,63520.0
BUY,29.0,2.9,TRAIL,2025-12-12 05:00:00+00:00,2025-12-12 06:00:00+00:00,19.3,0.7058,63549.0
BUY,219.0,21.9,TRAIL,2025-12-12 07:00:00+00:00,2025-12-12 08:00:00+00:00,19.0,0.7166,63768.0
BUY,18.0,1.8,TRAIL,2025-12-12 14:00:00+00:00,2025-12-12 15:00:00+00:00,23.0,0.8674,63786.0
BUY,57.0,5.7,TRAIL,2025-12-15 01:00:00+00:00,2025-12-15 02:00:00+00:00,20.2,0.7541,63843.0
BUY,18.0,1.8,TRAIL,2025-12-15 05:00:00+00:00,2025-12-15 06:00:00+00:00,19.4,0.7838,63861.0
BUY,27.0,2.7,TRAIL,2025-12-15 08:00:00+00:00,2025-12-15 09:00:00+00:00,19.4,0.7258,63888.0
BUY,48.0,4.8,TRAIL,2025-12-15 11:00:00+00:00,2025-12-15 12:00:00+00:00,20.2,0.7556,63936.0
BUY,201.0,20.1,TRAIL,2025-12-16 13:00:00+00:00,2025-12-16 14:00:00+00:00,25.5,0.95,64137.0
BUY,27.0,2.7,TRAIL,2025-12-16 15:00:00+00:00,2025-12-16 16:00:00+00:00,29.3,0.8957,64164.0
BUY,92.0,9.2,TRAIL,2025-12-16 17:00:00+00:00,2025-12-16 18:00:00+00:00,39.5,0.95,64256.0
BUY,22.0,2.2,TRAIL,2025-12-16 19:00:00+00:00,2025-12-16 20:00:00+00:00,38.6,0.95,64278.0
BUY,43.0,4.3,TRAIL,2025-12-16 21:00:00+00:00,2025-12-16 23:00:00+00:00,22.6,0.8678,64321.0
BUY,119.0,11.9,TRAIL,2025-12-17 00:00:00+00:00,2025-12-17 01:00:00+00:00,23.6,0.944,64440.0
BUY,72.0,7.2,TRAIL,2025-12-17 03:00:00+00:00,2025-12-17 04:00:00+00:00,23.6,0.944,64512.0
BUY,26.0,2.6,TRAIL,2025-12-17 05:00:00+00:00,2025-12-17 06:00:00+00:00,18.3,0.6839,64538.0
BUY,-1.0,-0.1,BE,2025-12-17 07:00:00+00:00,2025-12-17 08:00:00+00:00,23.6,0.944,64537.0
BUY,47.0,4.7,TRAIL,2025-12-17 09:00:00+00:00,2025-12-17 10:00:00+00:00,20.4,0.8372,64584.0
