comment,commission,entry,fee,magic,order,position_id,price,profit,swap,symbol,ticket,time,time_str,type,volume
CT-BUY-c56%,0.0,0,0.0,100,745394185,745394185,4742.25,0.0,0.0,GOLD.i#,736876475,1776896502,2026-04-22 22:21:42,0,0.1
CT-BUY-c70%,0.0,0,0.0,100,745394238,745394238,77.776,0.0,0.0,SILVER.i#,736876529,1776896509,2026-04-22 22:21:49,0,0.1
,0.0,1,0.0,0,745394496,745394185,4742.49,2.4,0.0,GOLD.i#,736876790,1776896530,2026-04-22 22:22:10,1,0.1
,0.0,1,0.0,0,745394546,745394238,77.717,-29.5,0.0,SILVER.i#,736876839,1776896534,2026-04-22 22:22:14,1,0.1
CT-BUY-c56%,0.0,0,0.0,100,745394775,745394775,4741.5,0.0,0.0,GOLD.i#,736877061,1776896563,2026-04-22 22:22:43,0,0.1
CT-BUY-c70%,0.0,0,0.0,100,745394887,745394887,77.723,0.0,0.0,SILVER.i#,736877176,1776896569,2026-04-22 22:22:49,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745395268,745395268,4742.09,0.0,0.0,GOLD.i#,736877529,1776896623,2026-04-22 22:23:43,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745395758,745395758,4741.96,0.0,0.0,GOLD.i#,736877997,1776896689,2026-04-22 22:24:49,0,0.1
CT-BUY-c70%,0.0,0,0.0,100,745395802,745395802,77.734,0.0,0.0,SILVER.i#,736878036,1776896697,2026-04-22 22:24:57,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745396745,745396745,4743.9,0.0,0.0,GOLD.i#,736878958,1776896751,2026-04-22 22:25:51,0,0.1
[sl 4741.03],0.0,1,0.0,100,745400901,745396745,4740.88,-30.2,0.0,GOLD.i#,736882932,1776897210,2026-04-22 22:33:30,1,0.1
[sl 4738.99],0.0,1,0.0,100,745404482,745394775,4738.97,-25.3,0.0,GOLD.i#,736886294,1776897723,2026-04-22 22:42:03,1,0.1
[sl 4738.99],0.0,1,0.0,100,745404483,745395268,4738.97,-31.2,0.0,GOLD.i#,736886295,1776897723,2026-04-22 22:42:03,1,0.1
[sl 4738.91],0.0,1,0.0,100,745404612,745395758,4738.87,-30.9,0.0,GOLD.i#,736886431,1776897735,2026-04-22 22:42:15,1,0.1
CT-BUY-c56%,0.0,0,0.0,100,745410236,745410236,4739.58,0.0,0.0,GOLD.i#,736891837,1776898387,2026-04-22 22:53:07,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745412852,745412852,4739.56,0.0,0.0,GOLD.i#,736894396,1776898774,2026-04-22 22:59:34,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745413401,745413401,4738.52,0.0,0.0,GOLD.i#,736894909,1776898833,2026-04-22 23:00:33,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745414228,745414228,4737.83,0.0,0.0,GOLD.i#,736895714,1776898930,2026-04-22 23:02:10,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745414590,745414590,4739.61,0.0,0.0,GOLD.i#,736896069,1776898973,2026-04-22 23:02:53,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745415250,745415250,4739.81,0.0,0.0,GOLD.i#,736896708,1776899127,2026-04-22 23:05:27,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745415574,745415574,4738.79,0.0,0.0,GOLD.i#,736897016,1776899192,2026-04-22 23:06:32,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745416149,745416149,4739.03,0.0,0.0,GOLD.i#,736897586,1776899261,2026-04-22 23:07:41,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745416290,745416290,4738.86,0.0,0.0,GOLD.i#,736897729,1776899321,2026-04-22 23:08:41,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745416583,745416583,4738.21,0.0,0.0,GOLD.i#,736898030,1776899397,2026-04-22 23:09:57,0,0.1
[sl 4737.04],0.0,1,0.0,100,745416775,745412852,4736.97,-25.9,0.0,GOLD.i#,736898223,1776899423,2026-04-22 23:10:23,1,0.1
[sl 4736.65],0.0,1,0.0,100,745416826,745414590,4736.64,-29.7,0.0,GOLD.i#,736898266,1776899427,2026-04-22 23:10:27,1,0.1
[sl 4736.76],0.0,1,0.0,100,745416827,745415250,4736.64,-31.7,0.0,GOLD.i#,736898273,1776899427,2026-04-22 23:10:27,1,0.1
[sl 4736.61],0.0,1,0.0,100,745416893,745410236,4736.44,-31.4,0.0,GOLD.i#,736898347,1776899427,2026-04-22 23:10:27,1,0.1
[sl 4736.20],0.0,1,0.0,100,745417082,745416149,4736.2,-28.3,0.0,GOLD.i#,736898550,1776899430,2026-04-22 23:10:30,1,0.1
CT-BUY-c56%,0.0,0,0.0,100,745417346,745417346,4736.8,0.0,0.0,GOLD.i#,736898809,1776899458,2026-04-22 23:10:58,0,0.1
[sl 4735.86],0.0,1,0.0,100,745418154,745416290,4735.71,-31.5,0.0,GOLD.i#,736899621,1776899583,2026-04-22 23:13:03,1,0.1
[sl 4735.64],0.0,1,0.0,100,745418215,745413401,4735.6,-29.2,0.0,GOLD.i#,736899689,1776899583,2026-04-22 23:13:03,1,0.1
[sl 4735.67],0.0,1,0.0,100,745418217,745415574,4735.6,-31.9,0.0,GOLD.i#,736899692,1776899583,2026-04-22 23:13:03,1,0.1
[sl 4735.25],0.0,1,0.0,100,745418365,745414228,4734.76,-30.7,0.0,GOLD.i#,736899848,1776899584,2026-04-22 23:13:04,1,0.1
[sl 4735.31],0.0,1,0.0,100,745418367,745416583,4734.76,-34.5,0.0,GOLD.i#,736899850,1776899584,2026-04-22 23:13:04,1,0.1
Webhook Close,0.0,1,0.0,100,745418822,745394887,77.639,-42.0,0.0,SILVER.i#,736900311,1776899610,2026-04-22 23:13:30,1,0.1
Webhook Close,0.0,1,0.0,100,745418824,745395802,77.639,-47.5,0.0,SILVER.i#,736900313,1776899611,2026-04-22 23:13:31,1,0.1
CT-BUY-c56%,0.0,0,0.0,100,745419014,745419014,4737.36,0.0,0.0,GOLD.i#,736900504,1776899622,2026-04-22 23:13:42,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745419387,745419387,4736.44,0.0,0.0,GOLD.i#,736900886,1776899681,2026-04-22 23:14:41,0,0.1
Webhook Close,0.0,1,0.0,100,745419469,745419014,4736.05,-13.1,0.0,GOLD.i#,736900960,1776899711,2026-04-22 23:15:11,1,0.1
Webhook Close,0.0,1,0.0,100,745419601,745417346,4737.23,4.3,0.0,GOLD.i#,736901090,1776899729,2026-04-22 23:15:29,1,0.1
Webhook Close,0.0,1,0.0,100,745419607,745419387,4737.49,10.5,0.0,GOLD.i#,736901097,1776899730,2026-04-22 23:15:30,1,0.1
CT-BUY-c56%,0.0,0,0.0,100,745420663,745420663,4737.12,0.0,0.0,GOLD.i#,736902137,1776899970,2026-04-22 23:19:30,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745420852,745420852,4736.89,0.0,0.0,GOLD.i#,736902324,1776900034,2026-04-22 23:20:34,0,0.1
CT-BUY-c56%,0.0,0,0.0,100,745421064,745421064,4736.99,0.0,0.0,GOLD.i#,736902540,1776900094,2026-04-22 23:21:34,0,0.1
Webhook Close,0.0,1,0.0,100,745421490,745420663,4734.95,-21.7,0.0,GOLD.i#,736902967,1776900210,2026-04-22 23:23:30,1,0.1
Webhook Close,0.0,1,0.0,100,745421508,745420852,4734.95,-19.4,0.0,GOLD.i#,736902985,1776900211,2026-04-22 23:23:31,1,0.1
Webhook Close,0.0,1,0.0,100,745421528,745421064,4734.94,-20.5,0.0,GOLD.i#,736903005,1776900212,2026-04-22 23:23:32,1,0.1
CT-SELL-c75%,0.0,0,0.0,100,745446198,745446198,4733.36,0.0,0.0,GOLD.i#,736931823,1776907808,2026-04-23 01:30:08,1,0.05
CT-SELL-c81%,0.0,0,0.0,100,745446935,745446935,4732.54,0.0,0.0,GOLD.i#,736932461,1776908017,2026-04-23 01:33:37,1,0.05
CT-SELL-c81%,0.0,0,0.0,100,745446947,745446947,4732.54,0.0,0.0,GOLD.i#,736932472,1776908018,2026-04-23 01:33:38,1,0.05
Webhook Close,0.0,1,0.0,100,745447593,745446198,4732.86,2.5,0.0,GOLD.i#,736933041,1776908222,2026-04-23 01:37:02,0,0.05
CT-SELL-c87%,0.0,0,0.0,100,745447820,745447820,4732.3,0.0,0.0,GOLD.i#,736933247,1776908248,2026-04-23 01:37:28,1,0.05
Webhook Close,0.0,1,0.0,100,745448236,745446935,4731.72,4.1,0.0,GOLD.i#,736933663,1776908274,2026-04-23 01:37:54,0,0.05
Webhook Close,0.0,1,0.0,100,745448240,745446947,4731.72,4.1,0.0,GOLD.i#,736933664,1776908275,2026-04-23 01:37:55,0,0.05
Webhook Close,0.0,1,0.0,100,745448255,745447820,4731.79,2.55,0.0,GOLD.i#,736933673,1776908276,2026-04-23 01:37:56,0,0.05
CT-SELL-c75%,0.0,0,0.0,100,745448476,745448476,4731.72,0.0,0.0,GOLD.i#,736933871,1776908316,2026-04-23 01:38:36,1,0.05
Webhook Close,0.0,1,0.0,100,745448994,745448476,4730.52,6.0,0.0,GOLD.i#,736934372,1776908356,2026-04-23 01:39:16,0,0.05
CT-SELL-c77%,0.0,0,0.0,100,745449165,745449165,4730.55,0.0,0.0,GOLD.i#,736934507,1776908379,2026-04-23 01:39:39,1,0.05
CT-SELL-c77%,0.0,0,0.0,100,745449509,745449509,4730.53,0.0,0.0,GOLD.i#,736934824,1776908441,2026-04-23 01:40:41,1,0.05
CT-SELL-c77%,0.0,0,0.0,100,745449896,745449896,4731.1,0.0,0.0,GOLD.i#,736935172,1776908513,2026-04-23 01:41:53,1,0.05
Webhook Close,0.0,1,0.0,100,745450320,745449896,4730.64,2.3,0.0,GOLD.i#,736935567,1776908591,2026-04-23 01:43:11,0,0.05
CT-SELL-c77%,0.0,0,0.0,100,745450437,745450437,4730.67,0.0,0.0,GOLD.i#,736935663,1776908633,2026-04-23 01:43:53,1,0.05
Webhook Close,0.0,1,0.0,100,745450762,745450437,4730.15,2.6,0.0,GOLD.i#,736935970,1776908674,2026-04-23 01:44:34,0,0.05
CT-SELL-c77%,0.0,0,0.0,100,745451109,745451109,4729.91,0.0,0.0,GOLD.i#,736936306,1776908696,2026-04-23 01:44:56,1,0.05
Webhook Close,0.0,1,0.0,100,745451923,745449165,4729.48,5.35,0.0,GOLD.i#,736937094,1776908720,2026-04-23 01:45:20,0,0.05
Webhook Close,0.0,1,0.0,100,745451929,745449509,4729.52,5.05,0.0,GOLD.i#,736937097,1776908721,2026-04-23 01:45:21,0,0.05
Webhook Close,0.0,1,0.0,100,745451933,745451109,4729.6,1.55,0.0,GOLD.i#,736937101,1776908723,2026-04-23 01:45:23,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745452194,745452194,4731.67,0.0,0.0,GOLD.i#,736937338,1776908761,2026-04-23 01:46:01,1,0.05
Webhook Close,0.0,1,0.0,100,745452301,745452194,4731.03,3.2,0.0,GOLD.i#,736937431,1776908786,2026-04-23 01:46:26,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745452409,745452409,4731.16,0.0,0.0,GOLD.i#,736937523,1776908827,2026-04-23 01:47:07,1,0.05
Webhook Close,0.0,1,0.0,100,745452504,745452409,4730.13,5.15,0.0,GOLD.i#,736937592,1776908881,2026-04-23 01:48:01,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745452521,745452521,4730.01,0.0,0.0,GOLD.i#,736937603,1776908891,2026-04-23 01:48:11,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745452668,745452668,4730.08,0.0,0.0,GOLD.i#,736937724,1776908954,2026-04-23 01:49:14,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745452859,745452859,4730.78,0.0,0.0,GOLD.i#,736937884,1776909016,2026-04-23 01:50:16,1,0.05
Webhook Close,0.0,1,0.0,100,745452910,745452859,4730.1,3.4,0.0,GOLD.i#,736937925,1776909041,2026-04-23 01:50:41,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745453191,745453191,4730.49,0.0,0.0,GOLD.i#,736938151,1776909161,2026-04-23 01:52:41,1,0.05
Webhook Close,0.0,1,0.0,100,745453937,745453191,4729.96,2.65,0.0,GOLD.i#,736938835,1776909336,2026-04-23 01:55:36,0,0.05
Webhook Close,0.0,1,0.0,100,745454032,745452521,4729.53,2.4,0.0,GOLD.i#,736938924,1776909353,2026-04-23 01:55:53,0,0.05
Webhook Close,0.0,1,0.0,100,745454041,745452668,4729.24,4.2,0.0,GOLD.i#,736938937,1776909354,2026-04-23 01:55:54,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745454184,745454184,4728.99,0.0,0.0,GOLD.i#,736939071,1776909370,2026-04-23 01:56:10,1,0.05
Webhook Close,0.0,1,0.0,100,745454880,745454184,4727.78,6.05,0.0,GOLD.i#,736939777,1776909410,2026-04-23 01:56:50,0,0.05
CT-SELL-c65%,0.0,0,0.0,100,745454983,745454983,4727.56,0.0,0.0,GOLD.i#,736939872,1776909434,2026-04-23 01:57:14,1,0.05
Webhook Close,0.0,1,0.0,100,745455409,745454983,4727.26,1.5,0.0,GOLD.i#,736940392,1776909489,2026-04-23 01:58:09,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745456154,745456154,4726.1,0.0,0.0,GOLD.i#,736941154,1776909554,2026-04-23 01:59:14,1,0.05
Webhook Close,0.0,1,0.0,100,745457525,745456154,4724.85,6.25,0.0,GOLD.i#,736942507,1776909680,2026-04-23 02:01:20,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745462680,745462680,4728.07,0.0,0.0,GOLD.i#,736947344,1776910397,2026-04-23 02:13:17,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745462810,745462810,4728.03,0.0,0.0,GOLD.i#,736947461,1776910449,2026-04-23 02:14:09,1,0.05
Webhook Close,0.0,1,0.0,100,745462954,745462680,4726.34,8.65,0.0,GOLD.i#,736947599,1776910467,2026-04-23 02:14:27,0,0.05
Webhook Close,0.0,1,0.0,100,745462960,745462810,4726.54,7.45,0.0,GOLD.i#,736947606,1776910469,2026-04-23 02:14:29,0,0.05
CT-SELL-c65%,0.0,0,0.0,100,745463332,745463332,4726.16,0.0,0.0,GOLD.i#,736947973,1776910485,2026-04-23 02:14:45,1,0.05
[sl 4729.15],0.0,1,0.0,100,745464501,745463332,4729.16,-15.0,0.0,GOLD.i#,736949029,1776910776,2026-04-23 02:19:36,0,0.05
CT-SELL-c67%,0.0,0,0.0,100,745489303,745489303,4715.79,0.0,0.0,GOLD.i#,736973344,1776913793,2026-04-23 03:09:53,1,0.05
Webhook Close,0.0,1,0.0,100,745490165,745489303,4713.26,12.65,0.0,GOLD.i#,736974219,1776913816,2026-04-23 03:10:16,0,0.05
CT-SELL-c68%,0.0,0,0.0,100,745491225,745491225,4712.24,0.0,0.0,GOLD.i#,736975299,1776913856,2026-04-23 03:10:56,1,0.05
Webhook Close,0.0,1,0.0,100,745492231,745491225,4710.95,6.45,0.0,GOLD.i#,736976311,1776913895,2026-04-23 03:11:35,0,0.05
CT-SELL-c68%,0.0,0,0.0,100,745492962,745492962,4710.91,0.0,0.0,GOLD.i#,736977002,1776913918,2026-04-23 03:11:58,1,0.05
Webhook Close,0.0,1,0.0,100,745495117,745492962,4708.57,11.7,0.0,GOLD.i#,736979197,1776913982,2026-04-23 03:13:02,0,0.05
CT-SELL-c69%,0.0,0,0.0,100,745495474,745495474,4707.3,0.0,0.0,GOLD.i#,736979559,1776913989,2026-04-23 03:13:09,1,0.05
Webhook Close,0.0,1,0.0,100,745496270,745495474,4706.26,5.2,0.0,GOLD.i#,736980376,1776914013,2026-04-23 03:13:33,0,0.05
CT-SELL-c70%,0.0,0,0.0,100,745498059,745498059,4703.57,0.0,0.0,GOLD.i#,736982137,1776914060,2026-04-23 03:14:20,1,0.05
Webhook Close,0.0,1,0.0,100,745498921,745498059,4701.34,11.15,0.0,GOLD.i#,736983002,1776914083,2026-04-23 03:14:43,0,0.05
CT-SELL-c68%,0.0,0,0.0,100,745501526,745501526,4697.19,0.0,0.0,GOLD.i#,736985634,1776914123,2026-04-23 03:15:23,1,0.05
Webhook Close,0.0,1,0.0,100,745503984,745501526,4696.82,1.85,0.0,GOLD.i#,736988046,1776914180,2026-04-23 03:16:20,0,0.05
CT-SELL-c68%,0.0,0,0.0,100,745504327,745504327,4694.28,0.0,0.0,GOLD.i#,736988383,1776914189,2026-04-23 03:16:29,1,0.05
[sl 4698.58],0.0,1,0.0,100,745505545,745504327,4698.65,-21.85,0.0,GOLD.i#,736989582,1776914225,2026-04-23 03:17:05,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745515331,745515331,4727.9,0.0,0.0,GOLD.i#,736998751,1776914458,2026-04-23 03:20:58,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745516556,745516556,4727.87,0.0,0.0,GOLD.i#,736999884,1776914514,2026-04-23 03:21:54,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745517219,745517219,4729.63,0.0,0.0,GOLD.i#,737000519,1776914535,2026-04-23 03:22:15,1,0.05
[sl 4732.09],0.0,1,0.0,100,745517444,745516556,4732.48,-23.05,0.0,GOLD.i#,737000737,1776914551,2026-04-23 03:22:31,0,0.05
[sl 4732.73],0.0,1,0.0,100,745517550,745515331,4732.83,-24.65,0.0,GOLD.i#,737000844,1776914552,2026-04-23 03:22:32,0,0.05
[sl 4733.85],0.0,1,0.0,100,745517799,745517219,4734.05,-22.1,0.0,GOLD.i#,737001090,1776914555,2026-04-23 03:22:35,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745522546,745522546,4737.62,0.0,0.0,GOLD.i#,737005587,1776914800,2026-04-23 03:26:40,1,0.05
Webhook Close,0.0,1,0.0,100,745523088,745522546,4737.37,1.25,0.0,GOLD.i#,737006107,1776914839,2026-04-23 03:27:19,0,0.05
CT-SELL-c89%,0.0,0,0.0,100,745523510,745523510,4734.95,0.0,0.0,GOLD.i#,737006518,1776914863,2026-04-23 03:27:43,1,0.05
[sl 4738.01],0.0,1,0.0,100,745524012,745523510,4738.15,-16.0,0.0,GOLD.i#,737007003,1776914897,2026-04-23 03:28:17,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745524509,745524509,4738.52,0.0,0.0,GOLD.i#,737007489,1776914931,2026-04-23 03:28:51,1,0.05
[sl 4741.29],0.0,1,0.0,100,745524958,745524509,4741.35,-14.15,0.0,GOLD.i#,737007929,1776914960,2026-04-23 03:29:20,0,0.05
CT-SELL-c72%,0.0,0,0.0,100,745543758,745543758,4746.08,0.0,0.0,GOLD.i#,737025860,1776916571,2026-04-23 03:56:11,1,0.05
CT-SELL-c72%,0.0,0,0.0,100,745544322,745544322,4746.06,0.0,0.0,GOLD.i#,737026393,1776916645,2026-04-23 03:57:25,1,0.05
Webhook Close,0.0,1,0.0,100,745544578,745543758,4745.65,2.15,0.0,GOLD.i#,737026634,1776916672,2026-04-23 03:57:52,0,0.05
Webhook Close,0.0,1,0.0,100,745544583,745544322,4745.65,2.05,0.0,GOLD.i#,737026640,1776916673,2026-04-23 03:57:53,0,0.05
CT-SELL-c72%,0.0,0,0.0,100,745544765,745544765,4745.75,0.0,0.0,GOLD.i#,737026810,1776916711,2026-04-23 03:58:31,1,0.05
Webhook Close,0.0,1,0.0,100,745545731,745544765,4744.67,5.4,0.0,GOLD.i#,737027678,1776916813,2026-04-23 04:00:13,0,0.05
CT-SELL-c78%,0.0,0,0.0,100,745553047,745553047,4738.93,0.0,0.0,GOLD.i#,737035020,1776917541,2026-04-23 04:12:21,1,0.05
Webhook Close,0.0,1,0.0,100,745553477,745553047,4738.81,0.6,0.0,GOLD.i#,737035454,1776917580,2026-04-23 04:13:00,0,0.05
CT-SELL-c72%,0.0,0,0.0,100,745554069,745554069,4736.97,0.0,0.0,GOLD.i#,737036076,1776917604,2026-04-23 04:13:24,1,0.05
CT-SELL-c78%,0.0,0,0.0,100,745554693,745554693,4736.91,0.0,0.0,GOLD.i#,737036695,1776917665,2026-04-23 04:14:25,1,0.05
Webhook Close,0.0,1,0.0,100,745555278,745554069,4736.73,1.2,0.0,GOLD.i#,737037347,1776917752,2026-04-23 04:15:52,0,0.05
Webhook Close,0.0,1,0.0,100,745556785,745554693,4734.99,9.6,0.0,GOLD.i#,737038848,1776917813,2026-04-23 04:16:53,0,0.05
CT-SELL-c72%,0.0,0,0.0,100,745557557,745557557,4733.92,0.0,0.0,GOLD.i#,737039602,1776917854,2026-04-23 04:17:34,1,0.05
[sl 4736.64],0.0,1,0.0,100,745558449,745557557,4736.66,-13.7,0.0,GOLD.i#,737040492,1776917895,2026-04-23 04:18:15,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745569352,745569352,4732.11,0.0,0.0,GOLD.i#,737051296,1776918672,2026-04-23 04:31:12,1,0.05
[sl 4733.08],0.0,1,0.0,100,745569440,745569352,4733.28,-5.85,0.0,GOLD.i#,737051386,1776918675,2026-04-23 04:31:15,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745570247,745570247,4730.62,0.0,0.0,GOLD.i#,737052188,1776918730,2026-04-23 04:32:10,1,0.05
CT-SELL-c91%,0.0,0,0.0,100,745570781,745570781,4731.92,0.0,0.0,GOLD.i#,737052710,1776918789,2026-04-23 04:33:09,1,0.05
Webhook Close,0.0,1,0.0,100,745571158,745570247,4729.17,7.25,0.0,GOLD.i#,737053082,1776918840,2026-04-23 04:34:00,0,0.05
Webhook Close,0.0,1,0.0,100,745571922,745570781,4731.28,3.2,0.0,GOLD.i#,737053834,1776918913,2026-04-23 04:35:13,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745572473,745572473,4731.66,0.0,0.0,GOLD.i#,737054377,1776918983,2026-04-23 04:36:23,1,0.05
CT-SELL-c91%,0.0,0,0.0,100,745572592,745572592,4731.13,0.0,0.0,GOLD.i#,737054494,1776919012,2026-04-23 04:36:52,1,0.05
Webhook Close,0.0,1,0.0,100,745573035,745572473,4730.36,6.5,0.0,GOLD.i#,737054930,1776919067,2026-04-23 04:37:47,0,0.05
Webhook Close,0.0,1,0.0,100,745573067,745572592,4730.64,2.45,0.0,GOLD.i#,737054959,1776919068,2026-04-23 04:37:48,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745573127,745573127,4730.86,0.0,0.0,GOLD.i#,737055022,1776919077,2026-04-23 04:37:57,1,0.05
Webhook Close,0.0,1,0.0,100,745573545,745573127,4729.61,6.25,0.0,GOLD.i#,737055434,1776919129,2026-04-23 04:38:49,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745573579,745573579,4729.64,0.0,0.0,GOLD.i#,737055467,1776919137,2026-04-23 04:38:57,1,0.05
[sl 4732.38],0.0,1,0.0,100,745573845,745573579,4732.39,-13.75,0.0,GOLD.i#,737055728,1776919157,2026-04-23 04:39:17,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745574249,745574249,4732.68,0.0,0.0,GOLD.i#,737056122,1776919197,2026-04-23 04:39:57,1,0.05
Webhook Close,0.0,1,0.0,100,745574498,745574249,4732.28,2.0,0.0,GOLD.i#,737056365,1776919220,2026-04-23 04:40:20,0,0.05
CT-SELL-c76%,0.0,0,0.0,100,745578475,745578475,4735.33,0.0,0.0,GOLD.i#,737060305,1776919588,2026-04-23 04:46:28,1,0.05
Webhook Close,0.0,1,0.0,100,745579921,745578475,4734.69,3.2,0.0,GOLD.i#,737061746,1776919756,2026-04-23 04:49:16,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745580329,745580329,4734.07,0.0,0.0,GOLD.i#,737062144,1776919795,2026-04-23 04:49:55,1,0.05
Webhook Close,0.0,1,0.0,100,745580974,745580329,4732.55,7.6,0.0,GOLD.i#,737062772,1776919884,2026-04-23 04:51:24,0,0.05
CT-SELL-c91%,0.0,0,0.0,100,745581675,745581675,4731.84,0.0,0.0,GOLD.i#,737063452,1776919926,2026-04-23 04:52:06,1,0.05
Webhook Close,0.0,1,0.0,100,745582232,745581675,4731.19,3.25,0.0,GOLD.i#,737063994,1776919977,2026-04-23 04:52:57,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745582774,745582774,4730.26,0.0,0.0,GOLD.i#,737064519,1776920000,2026-04-23 04:53:20,1,0.05
Webhook Close,0.0,1,0.0,100,745583175,745582774,4728.71,7.75,0.0,GOLD.i#,737064917,1776920024,2026-04-23 04:53:44,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745584331,745584331,4725.88,0.0,0.0,GOLD.i#,737066050,1776920065,2026-04-23 04:54:25,1,0.05
Webhook Close,0.0,1,0.0,100,745585018,745584331,4724.76,5.6,0.0,GOLD.i#,737066745,1776920104,2026-04-23 04:55:04,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745585188,745585188,4725.18,0.0,0.0,GOLD.i#,737066918,1776920128,2026-04-23 04:55:28,1,0.05
Webhook Close,0.0,1,0.0,100,745585647,745585188,4723.52,8.3,0.0,GOLD.i#,737067393,1776920150,2026-04-23 04:55:50,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745585989,745585989,4726.7,0.0,0.0,GOLD.i#,737067713,1776920190,2026-04-23 04:56:30,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745586875,745586875,4726.02,0.0,0.0,GOLD.i#,737068582,1776920266,2026-04-23 04:57:46,1,0.05
Webhook Close,0.0,1,0.0,100,745587159,745585989,4725.36,6.7,0.0,GOLD.i#,737068862,1776920282,2026-04-23 04:58:02,0,0.05
Webhook Close,0.0,1,0.0,100,745587168,745586875,4724.46,7.8,0.0,GOLD.i#,737068872,1776920284,2026-04-23 04:58:04,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745587298,745587298,4724.15,0.0,0.0,GOLD.i#,737069008,1776920291,2026-04-23 04:58:11,1,0.05
Webhook Close,0.0,1,0.0,100,745587597,745587298,4723.62,2.65,0.0,GOLD.i#,737069301,1776920323,2026-04-23 04:58:43,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745590625,745590625,4722.04,0.0,0.0,GOLD.i#,737072256,1776920521,2026-04-23 05:02:01,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745591185,745591185,4722.78,0.0,0.0,GOLD.i#,737072797,1776920584,2026-04-23 05:03:04,1,0.05
Webhook Close,0.0,1,0.0,100,745591497,745591185,4721.22,7.8,0.0,GOLD.i#,737073101,1776920610,2026-04-23 05:03:30,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745592030,745592030,4722.54,0.0,0.0,GOLD.i#,737073616,1776920662,2026-04-23 05:04:22,1,0.05
Webhook Close,0.0,1,0.0,100,745592263,745590625,4721.35,3.45,0.0,GOLD.i#,737073844,1776920686,2026-04-23 05:04:46,0,0.05
Webhook Close,0.0,1,0.0,100,745592318,745592030,4721.47,5.35,0.0,GOLD.i#,737073898,1776920687,2026-04-23 05:04:47,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745592818,745592818,4721.91,0.0,0.0,GOLD.i#,737074377,1776920711,2026-04-23 05:05:11,1,0.05
Webhook Close,0.0,1,0.0,100,745593357,745592818,4719.87,10.2,0.0,GOLD.i#,737074708,1776920735,2026-04-23 05:05:35,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745594864,745594864,4718.43,0.0,0.0,GOLD.i#,737076233,1776920775,2026-04-23 05:06:15,1,0.05
[sl 4720.90],0.0,1,0.0,100,745595445,745594864,4720.97,-12.7,0.0,GOLD.i#,737076805,1776920807,2026-04-23 05:06:47,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745596064,745596064,4719.19,0.0,0.0,GOLD.i#,737077407,1776920847,2026-04-23 05:07:27,1,0.05
Webhook Close,0.0,1,0.0,100,745596425,745596064,4718.47,3.6,0.0,GOLD.i#,737077749,1776920890,2026-04-23 05:08:10,0,0.05
